Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount_Pct,Payment_Method,Order_Status,Campaign_ID,Unit_Price,Unit_Cost,Gross_Sales,Discount_Amount,Net_Sales,Cost,Profit,Profit_Margin_Pct
ORD03549,2025-04-15,CUST0093,P024,1,15.0,Net Banking,Delivered,CMP005,972,537.49,972,145.8,826.2,537.49,288.71000000000004,34.9443234083757
ORD03550,2025-06-11,CUST0865,P019,2,0.0,Net Banking,Delivered,CMP001,7745,4299.97,15490,0.0,15490.0,8599.94,6890.0599999999995,44.48069722401549
ORD03551,2025-07-10,CUST0426,P021,1,10.0,Credit Card,Delivered,CMP002,5045,2967.68,5045,504.5,4540.5,2967.68,1572.8200000000002,34.639797379143275
ORD03552,2025-01-09,CUST0468,P019,1,25.0,UPI,Returned,CMP001,7745,4299.97,7745,1936.25,5808.75,4299.97,1508.7799999999997,25.97426296535399
ORD03553,2025-03-01,CUST0094,P005,3,5.0,UPI,Delivered,CMP004,1046,807.54,3138,156.9,2981.1,2422.62,558.48,18.73402435342659
ORD03554,2025-11-01,CUST0618,P016,4,20.0,Debit Card,Delivered,CMP004,7713,5310.71,30852,6170.4,24681.6,21242.84,3438.7599999999984,13.932484117723318
ORD03555,2025-08-13,CUST0133,P009,1,25.0,Debit Card,Delivered,CMP002,1097,712.85,1097,274.25,822.75,712.85,109.89999999999998,13.357642054086902
ORD03556,2025-11-03,CUST0434,P020,1,5.0,Credit Card,Delivered,CMP005,7452,4168.44,7452,372.6,7079.4,4168.44,2910.96,41.11873887617595
ORD03557,2025-07-07,CUST0341,P022,3,15.0,Credit Card,Delivered,CMP003,5915,3970.45,17745,2661.75,15083.25,11911.349999999999,3171.9000000000015,21.02928745462683
ORD03558,2025-03-11,CUST0314,P003,4,0.0,Credit Card,Delivered,CMP002,5857,3883.91,23428,0.0,23428.0,15535.64,7892.360000000001,33.68772409083148
ORD03559,2025-10-20,CUST0591,P019,2,15.0,COD,Delivered,CMP006,7745,4299.97,15490,2323.5,13166.5,8599.94,4566.5599999999995,34.683173204724106
ORD03560,2025-10-14,CUST0212,P005,1,15.0,UPI,Returned,CMP004,1046,807.54,1046,156.9,889.1,807.54,81.56000000000006,9.173321336182664
ORD03561,2025-06-18,CUST0520,P008,1,0.0,Credit Card,Cancelled,CMP002,3129,1758.81,3129,0.0,3129.0,1758.81,1370.19,43.79002876318312
ORD03562,2025-03-03,CUST0159,P014,4,15.0,UPI,Returned,CMP006,6801,4221.32,27204,4080.6,23123.4,16885.28,6238.120000000003,26.977520606831185
ORD03563,2025-12-15,CUST0268,P024,1,15.0,Net Banking,Shipped,CMP003,972,537.49,972,145.8,826.2,537.49,288.71000000000004,34.9443234083757
ORD03564,2025-01-14,CUST0661,P003,1,5.0,Net Banking,Delivered,CMP004,5857,3883.91,5857,292.85,5564.15,3883.91,1680.2399999999998,30.197604306138402
ORD03565,2025-06-13,CUST0862,P024,1,0.0,UPI,Cancelled,CMP005,972,537.49,972,0.0,972.0,537.49,434.51,44.702674897119344
ORD03566,2025-09-02,CUST0958,P013,2,0.0,Net Banking,Delivered,CMP003,6435,4995.55,12870,0.0,12870.0,9991.1,2878.8999999999996,22.369075369075368
ORD03567,2025-12-01,CUST0603,P011,2,,Net Banking,Delivered,CMP003,7881,6026.38,15762,1576.2,14185.8,12052.76,2133.039999999999,15.036444895599818
ORD03568,2025-01-08,CUST0748,P008,1,25.0,Net Banking,Delivered,CMP002,3129,1758.81,3129,782.25,2346.75,1758.81,587.94,25.05337168424417
ORD03569,2025-06-03,CUST0474,P019,2,15.0,Debit Card,Delivered,CMP003,7745,4299.97,15490,2323.5,13166.5,8599.94,4566.5599999999995,34.683173204724106
ORD03570,2025-02-05,CUST0801,P010,1,10.0,Debit Card,Shipped,CMP002,3310,2109.97,3310,331.0,2979.0,2109.97,869.0300000000002,29.171869754951334
ORD03571,2025-02-17,CUST0410,P018,2,10.0,UPI,Delivered,CMP003,6660,5091.78,13320,1332.0,11988.0,10183.56,1804.4400000000005,15.052052052052057
ORD03572,2025-03-26,CUST0474,P018,2,5.0,UPI,Cancelled,CMP004,6660,5091.78,13320,666.0,12654.0,10183.56,2470.4400000000005,19.52299668089142
ORD03573,2025-01-28,CUST0356,P025,4,0.0,COD,Delivered,CMP004,7392,5142.33,29568,0.0,29568.0,20569.32,8998.68,30.4338474025974
ORD03574,2025-07-15,CUST0680,P007,4,10.0,Debit Card,Delivered,CMP005,5886,3178.13,23544,2354.4,21189.6,12712.52,8477.079999999998,40.00585192736059
ORD03575,2025-07-27,CUST0193,P016,2,10.0,UPI,Delivered,CMP001,7713,5310.71,15426,1542.6,13883.4,10621.42,3261.9799999999996,23.495541437976286
ORD03576,2025-07-23,CUST0699,P006,2,10.0,Debit Card,Returned,CMP001,4933,3611.45,9866,986.6,8879.4,7222.9,1656.5,18.655539788724465
ORD03577,2025-11-03,CUST0271,P016,2,25.0,COD,Cancelled,CMP002,7713,5310.71,15426,3856.5,11569.5,10621.42,948.0799999999999,8.194649725571546
ORD03578,2025-04-14,CUST0114,P016,2,10.0,UPI,Cancelled,CMP006,7713,5310.71,15426,1542.6,13883.4,10621.42,3261.9799999999996,23.495541437976286
ORD03579,2025-08-18,CUST0897,P023,3,10.0,UPI,Delivered,CMP005,5137,3830.78,15411,1541.1,13869.9,11492.34,2377.5599999999995,17.141868362425107
ORD03580,2025-04-11,CUST0523,P024,1,0.0,UPI,Delivered,CMP006,972,537.49,972,0.0,972.0,537.49,434.51,44.702674897119344
ORD03581,2025-01-29,CUST0055,P001,2,25.0,UPI,Delivered,CMP002,6748,4695.17,13496,3374.0,10122.0,9390.34,731.6599999999999,7.228413357044062
ORD03582,2025-05-07,CUST0770,P024,4,15.0,Credit Card,Delivered,CMP004,972,537.49,3888,583.2,3304.8,2149.96,1154.8400000000001,34.9443234083757
ORD03583,2025-12-04,CUST0065,P019,3,20.0,Debit Card,Cancelled,CMP003,7745,4299.97,23235,4647.0,18588.0,12899.91,5688.09,30.60087153001937
ORD03584,2025-01-10,CUST0991,P003,1,5.0,Debit Card,Delivered,CMP004,5857,3883.91,5857,292.85,5564.15,3883.91,1680.2399999999998,30.197604306138402
ORD03585,2025-04-16,CUST0684,P006,3,10.0,Debit Card,Delivered,CMP005,4933,3611.45,14799,1479.9,13319.1,10834.349999999999,2484.750000000002,18.655539788724475
ORD03586,2025-06-16,CUST0272,P004,2,10.0,COD,Delivered,CMP003,2776,1530.45,5552,555.2,4996.8,3060.9,1935.9,38.74279538904899
ORD03587,2025-09-14,CUST0502,P004,3,0.0,Credit Card,Delivered,CMP004,2776,1530.45,8328,0.0,8328.0,4591.35,3736.6499999999996,44.868515850144085
ORD03588,2025-10-22,CUST0662,P004,1,15.0,Debit Card,Delivered,CMP005,2776,1530.45,2776,416.4,2359.6,1530.45,829.1499999999999,35.13943041193422
ORD03589,2025-10-04,CUST0362,P010,2,20.0,Debit Card,Shipped,CMP002,3310,2109.97,6620,1324.0,5296.0,4219.94,1076.0600000000004,20.31835347432025
ORD03590,2025-03-06,CUST0146,P009,1,0.0,UPI,Delivered,CMP006,1097,712.85,1097,0.0,1097.0,712.85,384.15,35.018231540565175
ORD03591,2025-09-28,CUST0943,P008,1,0.0,UPI,Delivered,CMP003,3129,1758.81,3129,0.0,3129.0,1758.81,1370.19,43.79002876318312
ORD03592,2025-07-07,CUST0209,P019,4,15.0,UPI,Delivered,CMP005,7745,4299.97,30980,4647.0,26333.0,17199.88,9133.119999999999,34.683173204724106
ORD03593,2025-11-13,CUST0286,P017,1,5.0,Debit Card,Cancelled,CMP005,4817,3075.17,4817,240.85,4576.15,3075.17,1500.9799999999996,32.80006118680549
ORD03594,2025-05-18,CUST0010,P017,3,10.0,UPI,Delivered,CMP004,4817,3075.17,14451,1445.1,13005.9,9225.51,3780.3899999999994,29.066731252739135
ORD03595,2025-12-09,CUST0739,P001,2,15.0,Debit Card,Delivered,CMP002,6748,4695.17,13496,2024.4,11471.6,9390.34,2081.26,18.142717667980058
ORD03596,2025-04-15,CUST0186,P020,3,5.0,COD,Delivered,CMP004,7452,4168.44,22356,1117.8,21238.2,12505.32,8732.880000000001,41.118738876175954
ORD03597,2025-02-03,CUST0574,P014,4,15.0,COD,Delivered,CMP001,6801,4221.32,27204,4080.6,23123.4,16885.28,6238.120000000003,26.977520606831185
ORD03598,2025-04-20,CUST0597,P022,4,10.0,Net Banking,Delivered,CMP006,5915,3970.45,23660,2366.0,21294.0,15881.8,5412.200000000001,25.416549262703114
ORD03599,2025-02-02,CUST0464,P020,2,20.0,Credit Card,Returned,CMP002,7452,4168.44,14904,2980.8,11923.2,8336.88,3586.3200000000015,30.078502415458946
ORD03600,2025-12-20,CUST0134,P011,1,15.0,UPI,Delivered,CMP002,7881,6026.38,7881,1182.15,6698.85,6026.38,672.4700000000003,10.038588712988053
ORD03601,2025-08-19,CUST0835,P003,1,20.0,UPI,Delivered,CMP006,5857,3883.91,5857,1171.4,4685.6,3883.91,801.6900000000005,17.109655113539365
ORD03602,2025-11-13,CUST0809,P024,2,0.0,Credit Card,Delivered,CMP002,972,537.49,1944,0.0,1944.0,1074.98,869.02,44.702674897119344
ORD03603,2025-09-23,CUST0171,P008,1,0.0,Credit Card,Delivered,CMP001,3129,1758.81,3129,0.0,3129.0,1758.81,1370.19,43.79002876318312
ORD03604,2025-07-01,CUST0213,P022,1,0.0,Net Banking,Delivered,CMP005,5915,3970.45,5915,0.0,5915.0,3970.45,1944.5500000000002,32.8748943364328
ORD03605,2025-12-06,CUST0973,P025,2,10.0,Credit Card,Delivered,CMP002,7392,5142.33,14784,1478.4,13305.6,10284.66,3020.9400000000005,22.704274891774894
ORD03606,2025-03-06,CUST0530,P010,1,20.0,Debit Card,Delivered,CMP001,3310,2109.97,3310,662.0,2648.0,2109.97,538.0300000000002,20.31835347432025
ORD03607,2025-11-29,CUST0826,P017,1,10.0,UPI,Delivered,CMP002,4817,3075.17,4817,481.7,4335.3,3075.17,1260.13,29.066731252739142
ORD03608,2025-01-01,CUST0502,P008,2,20.0,Credit Card,Returned,CMP006,3129,1758.81,6258,1251.6,5006.4,3517.62,1488.7799999999997,29.737535953978906
ORD03609,2025-05-13,CUST0572,P022,3,5.0,Debit Card,Delivered,CMP002,5915,3970.45,17745,887.25,16857.75,11911.349999999999,4946.4000000000015,29.34199403835032
ORD03610,2025-03-21,CUST0600,P001,2,5.0,Credit Card,Cancelled,CMP004,6748,4695.17,13496,674.8,12821.2,9390.34,3430.8600000000006,26.759273702929526
ORD03611,2025-09-28,CUST0027,P020,1,20.0,Debit Card,Delivered,CMP003,7452,4168.44,7452,1490.4,5961.6,4168.44,1793.1600000000008,30.078502415458946
ORD03612,2025-08-29,CUST0068,P021,1,5.0,COD,Delivered,CMP002,5045,2967.68,5045,252.25,4792.75,2967.68,1825.0700000000002,38.07980804339889
ORD03613,2025-01-28,CUST0790,P007,1,15.0,Debit Card,Delivered,CMP001,5886,3178.13,5886,882.9,5003.1,3178.13,1824.9700000000003,36.47678439367592
ORD03614,2025-08-11,CUST0408,P024,1,0.0,Net Banking,Delivered,CMP006,972,537.49,972,0.0,972.0,537.49,434.51,44.702674897119344
ORD03615,2025-01-23,CUST0552,P009,3,20.0,Debit Card,Delivered,CMP003,1097,712.85,3291,658.2,2632.8,2138.55,494.25,18.77278942570647
ORD03616,2025-04-19,CUST0109,P012,1,10.0,Credit Card,Cancelled,CMP001,5080,2793.69,5080,508.0,4572.0,2793.69,1778.31,38.89566929133858
ORD03617,2025-04-17,CUST0074,P022,2,15.0,COD,Delivered,CMP002,5915,3970.45,11830,1774.5,10055.5,7940.9,2114.6000000000004,21.029287454626825
ORD03618,2025-05-25,CUST0578,P009,1,0.0,COD,Cancelled,CMP003,1097,712.85,1097,0.0,1097.0,712.85,384.15,35.018231540565175
ORD03619,2025-12-20,CUST0680,P020,1,10.0,Debit Card,Delivered,CMP003,7452,4168.44,7452,745.2,6706.8,4168.44,2538.3600000000006,37.847557702630176
ORD03620,2025-05-19,CUST0262,P024,2,20.0,Credit Card,Cancelled,CMP002,972,537.49,1944,388.8,1555.2,1074.98,480.22,30.87834362139918
ORD03621,2025-10-11,CUST0368,P003,3,20.0,COD,Delivered,CMP002,5857,3883.91,17571,3514.2,14056.8,11651.73,2405.0699999999997,17.109655113539354
ORD03622,2025-10-25,CUST0786,P004,4,0.0,Debit Card,Delivered,CMP005,2776,1530.45,11104,0.0,11104.0,6121.8,4982.2,44.86851585014409
ORD03623,2025-04-09,CUST0849,P010,2,5.0,Debit Card,Cancelled,CMP003,3310,2109.97,6620,331.0,6289.0,4219.94,2069.0600000000004,32.89966608363811
ORD03624,2025-11-13,CUST0870,P004,1,10.0,Debit Card,Delivered,CMP001,2776,1530.45,2776,277.6,2498.4,1530.45,967.95,38.74279538904899
ORD03625,2025-05-03,CUST0237,P022,2,0.0,COD,Delivered,CMP001,5915,3970.45,11830,0.0,11830.0,7940.9,3889.1000000000004,32.8748943364328
ORD03626,2025-11-16,CUST0727,P009,1,15.0,UPI,Delivered,CMP003,1097,712.85,1097,164.55,932.45,712.85,219.60000000000002,23.550860635959033
ORD03627,2025-10-14,CUST0366,P022,2,0.0,Credit Card,Returned,CMP001,5915,3970.45,11830,0.0,11830.0,7940.9,3889.1000000000004,32.8748943364328
ORD03628,2025-03-22,CUST0286,P001,1,5.0,Net Banking,Delivered,CMP001,6748,4695.17,6748,337.4,6410.6,4695.17,1715.4300000000003,26.759273702929526
ORD03629,2025-01-10,CUST0378,P005,1,10.0,Net Banking,Delivered,CMP005,1046,807.54,1046,104.6,941.4,807.54,133.86,14.219247928616955
ORD03630,2025-01-08,CUST0661,P009,4,10.0,Credit Card,Delivered,CMP003,1097,712.85,4388,438.8,3949.2,2851.4,1097.7999999999997,27.798035045072417
ORD03631,2025-07-24,CUST0830,P005,2,15.0,UPI,Cancelled,CMP003,1046,807.54,2092,313.8,1778.2,1615.08,163.12000000000012,9.173321336182664
ORD03632,2025-11-11,CUST0906,P006,1,25.0,Credit Card,Delivered,CMP004,4933,3611.45,4933,1233.25,3699.75,3611.45,88.30000000000018,2.386647746469361
ORD03633,2025-07-16,CUST0376,P019,1,0.0,Debit Card,Delivered,CMP005,7745,4299.97,7745,0.0,7745.0,4299.97,3445.0299999999997,44.48069722401549
ORD03634,2025-07-17,CUST0619,P008,1,15.0,Credit Card,Delivered,CMP001,3129,1758.81,3129,469.35,2659.65,1758.81,900.8400000000001,33.8706220743331
ORD03635,2025-01-30,CUST0653,P010,3,0.0,Credit Card,Delivered,CMP001,3310,2109.97,9930,0.0,9930.0,6329.91,3600.09,36.254682779456196
ORD03636,2025-01-20,CUST0076,P011,1,5.0,COD,Delivered,CMP001,7881,6026.38,7881,394.05,7486.95,6026.38,1460.5699999999997,19.508210953726145
ORD03637,2025-02-17,CUST0009,P013,4,0.0,Net Banking,Delivered,CMP006,6435,4995.55,25740,0.0,25740.0,19982.2,5757.799999999999,22.369075369075368
ORD03638,2025-05-10,CUST0196,P020,2,0.0,Net Banking,Delivered,CMP004,7452,4168.44,14904,0.0,14904.0,8336.88,6567.120000000001,44.06280193236716
ORD03639,2025-10-20,CUST0807,P004,1,5.0,Debit Card,Returned,CMP001,2776,1530.45,2776,138.8,2637.2,1530.45,1106.7499999999998,41.966858789625356
ORD03640,2025-05-12,CUST0792,P011,1,5.0,Debit Card,Delivered,CMP002,7881,6026.38,7881,394.05,7486.95,6026.38,1460.5699999999997,19.508210953726145
ORD03641,2025-12-22,CUST0893,P012,1,20.0,COD,Delivered,CMP005,5080,2793.69,5080,1016.0,4064.0,2793.69,1270.31,31.257627952755907
ORD03642,2025-02-23,CUST0630,P005,1,15.0,Debit Card,Delivered,CMP001,1046,807.54,1046,156.9,889.1,807.54,81.56000000000006,9.173321336182664
ORD03643,2025-10-08,CUST0290,P010,2,25.0,UPI,Delivered,CMP005,3310,2109.97,6620,1655.0,4965.0,4219.94,745.0600000000004,15.0062437059416
ORD03644,2025-09-22,CUST0999,P025,1,10.0,COD,Delivered,CMP006,7392,5142.33,7392,739.2,6652.8,5142.33,1510.4700000000003,22.704274891774894
ORD03645,2025-08-03,CUST0061,P024,1,0.0,COD,Delivered,CMP001,972,537.49,972,0.0,972.0,537.49,434.51,44.702674897119344
ORD03646,2025-10-17,CUST0937,P007,1,5.0,Credit Card,Cancelled,CMP002,5886,3178.13,5886,294.3,5591.7,3178.13,2413.5699999999997,43.16343866802582
ORD03647,2025-02-12,CUST0389,P021,1,5.0,Credit Card,Delivered,CMP001,5045,2967.68,5045,252.25,4792.75,2967.68,1825.0700000000002,38.07980804339889
ORD03648,2025-03-15,CUST0847,P009,1,5.0,UPI,Delivered,CMP001,1097,712.85,1097,54.85,1042.15,712.85,329.30000000000007,31.59813846375282
ORD03649,2025-12-16,CUST0818,P009,1,10.0,COD,Delivered,CMP004,1097,712.85,1097,109.7,987.3,712.85,274.44999999999993,27.798035045072417
ORD03650,2025-10-05,CUST0900,P010,3,10.0,COD,Delivered,CMP001,3310,2109.97,9930,993.0,8937.0,6329.91,2607.09,29.17186975495133
ORD03651,2025-11-22,CUST0563,P010,1,5.0,Credit Card,Delivered,CMP003,3310,2109.97,3310,165.5,3144.5,2109.97,1034.5300000000002,32.89966608363811
ORD03652,2025-08-30,CUST0564,P002,1,0.0,Net Banking,Delivered,CMP003,6053,3796.4,6053,0.0,6053.0,3796.4,2256.6,37.280687262514455
ORD03653,2025-05-10,CUST0634,P004,1,0.0,Net Banking,Delivered,CMP006,2776,1530.45,2776,0.0,2776.0,1530.45,1245.55,44.86851585014409
ORD03654,2025-12-16,CUST0679,P008,1,0.0,Credit Card,Cancelled,CMP003,3129,1758.81,3129,0.0,3129.0,1758.81,1370.19,43.79002876318312
ORD03655,2025-07-13,CUST0008,P014,2,0.0,Debit Card,Delivered,,6801,4221.32,13602,0.0,13602.0,8442.64,5159.360000000001,37.930892515806505
ORD03656,2025-02-01,CUST0369,P017,1,15.0,COD,Delivered,CMP002,4817,3075.17,4817,722.55,4094.45,3075.17,1019.2799999999997,24.894186032312028
ORD03657,2025-04-16,CUST0045,P013,1,0.0,UPI,Delivered,CMP004,6435,4995.55,6435,0.0,6435.0,4995.55,1439.4499999999998,22.369075369075368
ORD03658,2025-07-23,CUST0344,P021,4,15.0,Net Banking,Cancelled,CMP001,5045,2967.68,20180,3027.0,17153.0,11870.72,5282.280000000001,30.7950795779164
ORD03659,2025-01-01,CUST0757,P024,2,5.0,Debit Card,Delivered,CMP002,972,537.49,1944,97.2,1846.8,1074.98,771.8199999999999,41.79228936538878
ORD03660,2025-09-02,CUST0796,P018,1,0.0,COD,Shipped,CMP006,6660,5091.78,6660,0.0,6660.0,5091.78,1568.2200000000003,23.54684684684685
ORD03661,2025-03-13,CUST0375,P018,1,15.0,Debit Card,Delivered,CMP001,6660,5091.78,6660,999.0,5661.0,5091.78,569.2200000000003,10.055113937466883
ORD03662,2025-11-02,CUST0619,P013,4,10.0,COD,Shipped,CMP001,6435,4995.55,25740,2574.0,23166.0,19982.2,3183.7999999999993,13.743417076750408
ORD03663,2025-01-15,CUST0027,P008,2,0.0,COD,Delivered,CMP005,3129,1758.81,6258,0.0,6258.0,3517.62,2740.38,43.79002876318312
ORD03664,2025-02-22,CUST0193,P012,2,20.0,Credit Card,Delivered,CMP001,5080,2793.69,10160,2032.0,8128.0,5587.38,2540.62,31.257627952755907
ORD03665,2025-01-08,CUST0930,P025,4,0.0,Credit Card,Shipped,CMP001,7392,5142.33,29568,0.0,29568.0,20569.32,8998.68,30.4338474025974
ORD03666,2025-11-26,CUST0849,P023,1,0.0,UPI,Delivered,CMP001,5137,3830.78,5137,0.0,5137.0,3830.78,1306.2199999999998,25.427681526182592
ORD03667,2025-02-15,CUST0357,P024,1,15.0,UPI,Delivered,CMP004,972,537.49,972,145.8,826.2,537.49,288.71000000000004,34.9443234083757
ORD03668,2025-11-21,CUST0062,P021,3,15.0,Debit Card,Returned,CMP006,5045,2967.68,15135,2270.25,12864.75,8903.039999999999,3961.710000000001,30.795079577916407
ORD03669,2025-04-24,CUST0062,P001,1,5.0,Credit Card,Delivered,CMP004,6748,4695.17,6748,337.4,6410.6,4695.17,1715.4300000000003,26.759273702929526
ORD03670,2025-05-27,CUST0422,P020,2,0.0,COD,Delivered,CMP001,7452,4168.44,14904,0.0,14904.0,8336.88,6567.120000000001,44.06280193236716
ORD03671,2025-06-15,CUST0794,P018,3,20.0,,Delivered,CMP002,6660,5091.78,19980,3996.0,15984.0,15275.34,708.6599999999999,4.433558558558557
ORD03672,2025-05-19,CUST0633,P003,1,5.0,COD,Delivered,CMP003,5857,3883.91,5857,292.85,5564.15,3883.91,1680.2399999999998,30.197604306138402
ORD03673,2025-04-27,CUST0792,P012,1,0.0,Credit Card,Returned,CMP005,5080,2793.69,5080,0.0,5080.0,2793.69,2286.31,45.00610236220473
ORD03674,2025-10-26,CUST0551,P019,2,10.0,COD,Delivered,CMP004,7745,4299.97,15490,1549.0,13941.0,8599.94,5341.0599999999995,38.31188580446165
ORD03675,2025-10-03,CUST0380,P025,1,20.0,Debit Card,Delivered,CMP004,7392,5142.33,7392,1478.4,5913.6,5142.33,771.2700000000004,13.042309253246758
ORD03676,2025-10-04,CUST0277,P013,1,0.0,Credit Card,Cancelled,CMP006,6435,4995.55,6435,0.0,6435.0,4995.55,1439.4499999999998,22.369075369075368
ORD03677,2025-12-04,CUST0606,P010,2,15.0,Net Banking,Shipped,CMP002,3310,2109.97,6620,993.0,5627.0,4219.94,1407.0600000000004,25.005509152301407
ORD03678,2025-11-09,CUST0431,P015,4,10.0,Net Banking,Delivered,CMP001,5978,4066.66,23912,2391.2,21520.8,16266.64,5254.16,24.41433403962678
ORD03679,2025-06-27,CUST0115,P020,1,5.0,COD,Delivered,CMP006,7452,4168.44,7452,372.6,7079.4,4168.44,2910.96,41.11873887617595
ORD03680,2025-11-26,CUST0688,P002,1,15.0,Debit Card,Delivered,CMP002,6053,3796.4,6053,907.95,5145.05,3796.4,1348.65,26.21257325001701
ORD03681,2025-12-20,CUST0121,P019,1,25.0,COD,Returned,CMP002,7745,4299.97,7745,1936.25,5808.75,4299.97,1508.7799999999997,25.97426296535399
ORD03682,2025-06-03,CUST0525,P003,1,0.0,Debit Card,Delivered,CMP003,5857,3883.91,5857,0.0,5857.0,3883.91,1973.0900000000001,33.68772409083148
ORD03683,2025-07-20,CUST0997,P014,1,0.0,UPI,Returned,CMP003,6801,4221.32,6801,0.0,6801.0,4221.32,2579.6800000000003,37.930892515806505
ORD03684,2025-04-25,CUST0899,P007,2,20.0,Credit Card,Shipped,CMP002,5886,3178.13,11772,2354.4,9417.6,6356.26,3061.34,32.50658341828066
ORD03685,2025-06-08,CUST0416,P008,2,10.0,Debit Card,Delivered,CMP006,3129,1758.81,6258,625.8,5632.2,3517.62,2114.58,37.544476403536805
ORD03686,2025-02-11,CUST0163,P011,1,10.0,COD,Delivered,CMP001,7881,6026.38,7881,788.1,7092.9,6026.38,1066.5199999999995,15.036444895599818
ORD03687,2025-09-04,CUST0787,P022,1,10.0,UPI,Delivered,CMP003,5915,3970.45,5915,591.5,5323.5,3970.45,1353.0500000000002,25.416549262703114
ORD03688,2025-03-09,CUST0910,P020,1,15.0,COD,Delivered,CMP001,7452,4168.44,7452,1117.8,6334.2,4168.44,2165.76,34.191531685137825
ORD03689,2025-11-22,CUST0688,P006,2,15.0,Net Banking,Delivered,CMP005,4933,3611.45,9866,1479.9,8386.1,7222.9,1163.2000000000007,13.87057154100238
ORD03690,2025-11-30,CUST0982,P011,1,20.0,Net Banking,Delivered,CMP001,7881,6026.38,7881,1576.2,6304.8,6026.38,278.4200000000001,4.416000507549804
ORD03691,2025-07-15,CUST0337,P017,2,5.0,Credit Card,Delivered,CMP005,4817,3075.17,9634,481.7,9152.3,6150.34,3001.959999999999,32.80006118680549
ORD03692,2025-03-31,CUST0379,P010,2,5.0,Credit Card,Shipped,CMP001,3310,2109.97,6620,331.0,6289.0,4219.94,2069.0600000000004,32.89966608363811
ORD03693,2025-04-21,CUST0324,P024,2,10.0,UPI,Delivered,CMP003,972,537.49,1944,194.4,1749.6,1074.98,674.6199999999999,38.55852766346593
ORD03694,2025-12-25,CUST0173,P017,1,5.0,Net Banking,Delivered,CMP005,4817,3075.17,4817,240.85,4576.15,3075.17,1500.9799999999996,32.80006118680549
ORD03695,2025-05-25,CUST1000,P021,1,10.0,Debit Card,Cancelled,CMP002,5045,2967.68,5045,504.5,4540.5,2967.68,1572.8200000000002,34.639797379143275
ORD03696,2025-10-02,CUST0787,P002,2,5.0,Net Banking,Delivered,CMP002,6053,3796.4,12106,605.3,11500.7,7592.8,3907.9000000000005,33.9796708026468
ORD03697,2025-06-28,CUST0064,P006,1,0.0,Credit Card,Delivered,CMP004,4933,3611.45,4933,0.0,4933.0,3611.45,1321.5500000000002,26.78998580985202
ORD03698,2025-08-29,CUST0101,P025,2,10.0,COD,Delivered,CMP002,7392,5142.33,14784,1478.4,13305.6,10284.66,3020.9400000000005,22.704274891774894
ORD03699,2025-11-22,CUST0322,P005,3,15.0,UPI,Cancelled,CMP006,1046,807.54,3138,470.7,2667.3,2422.62,244.6800000000003,9.173321336182667
ORD03700,2025-11-15,CUST0975,P004,2,15.0,Net Banking,Delivered,CMP002,2776,1530.45,5552,832.8,4719.2,3060.9,1658.2999999999997,35.13943041193422
ORD03701,2025-11-27,CUST0066,P002,2,10.0,Debit Card,Delivered,CMP005,6053,3796.4,12106,1210.6,10895.4,7592.8,3302.5999999999995,30.31187473612717
ORD03702,2025-06-02,CUST0843,P012,2,0.0,Debit Card,Shipped,CMP005,5080,2793.69,10160,0.0,10160.0,5587.38,4572.62,45.00610236220473
ORD03703,2025-04-14,CUST0557,P003,1,5.0,Debit Card,Delivered,CMP002,5857,3883.91,5857,292.85,5564.15,3883.91,1680.2399999999998,30.197604306138402
ORD03704,2025-03-16,CUST0599,P006,3,15.0,UPI,Delivered,CMP001,4933,3611.45,14799,2219.85,12579.15,10834.349999999999,1744.800000000001,13.870571541002382
ORD03705,2025-05-08,CUST0458,P024,2,5.0,Debit Card,Delivered,CMP001,972,537.49,1944,97.2,1846.8,1074.98,771.8199999999999,41.79228936538878
ORD03706,2025-07-18,CUST0579,P014,1,15.0,Debit Card,Delivered,CMP006,6801,4221.32,6801,1020.15,5780.85,4221.32,1559.5300000000007,26.977520606831185
ORD03707,2025-06-03,CUST0453,P008,2,10.0,Net Banking,Delivered,CMP005,3129,1758.81,6258,625.8,5632.2,3517.62,2114.58,37.544476403536805
ORD03708,2025-02-25,CUST0259,P021,2,0.0,UPI,Delivered,CMP003,5045,2967.68,10090,0.0,10090.0,5935.36,4154.64,41.17581764122894
ORD03709,2025-10-05,CUST0934,P021,3,15.0,COD,Cancelled,CMP002,5045,2967.68,15135,2270.25,12864.75,8903.039999999999,3961.710000000001,30.795079577916407
ORD03710,2025-12-11,CUST0717,P014,4,0.0,COD,Cancelled,CMP001,6801,4221.32,27204,0.0,27204.0,16885.28,10318.720000000001,37.930892515806505
ORD03711,2025-01-19,CUST0426,P003,2,10.0,Debit Card,Delivered,CMP004,5857,3883.91,11714,1171.4,10542.6,7767.82,2774.7800000000007,26.319693434257207
ORD03712,2025-06-08,CUST0979,P016,2,0.0,Credit Card,Delivered,CMP006,7713,5310.71,15426,0.0,15426.0,10621.42,4804.58,31.145987294178656
ORD03713,2025-01-26,CUST0936,P015,2,0.0,UPI,Delivered,CMP001,5978,4066.66,11956,0.0,11956.0,8133.32,3822.6800000000003,31.972900635664104
ORD03714,2025-06-18,CUST0178,P007,2,10.0,Credit Card,Delivered,CMP005,5886,3178.13,11772,1177.2,10594.8,6356.26,4238.539999999999,40.00585192736059
