Session_ID,Session_Date,Customer_ID,Channel,Device,Product_View,Add_to_Cart,Checkout,Purchase
S05495,2025-02-07,CUST0292,Direct,Mobile,0,0,0,0
S05496,2025-09-19,CUST0480,Organic,Mobile,0,0,0,0
S05497,2025-07-31,CUST0214,Organic,Mobile,0,0,0,0
S05498,2025-05-18,CUST0768,Google Ads,Mobile,1,0,0,0
S05499,2025-10-09,CUST0560,Instagram,Tablet,1,1,1,1
S05500,2025-02-27,CUST0605,Instagram,Mobile,1,1,1,1
S05501,2025-09-30,CUST0971,Organic,Desktop,1,1,1,1
S05502,2025-02-22,CUST0518,Email,Mobile,1,0,0,0
S05503,2025-07-25,CUST0901,Instagram,Desktop,1,1,0,0
S05504,2025-01-05,CUST0193,Organic,Desktop,1,0,0,0
S05505,2025-11-19,CUST0615,Direct,Mobile,1,0,0,0
S05506,2025-04-17,CUST0434,Instagram,Mobile,1,1,1,1
S05507,2025-08-31,CUST0074,Instagram,Mobile,1,1,1,1
S05508,2025-05-28,CUST0074,Google Ads,Mobile,1,1,0,0
S05509,2025-06-28,CUST0625,Instagram,Desktop,1,1,1,1
S05510,2025-06-23,CUST0664,Instagram,Desktop,1,1,1,1
S05511,2025-11-19,CUST0263,Direct,Desktop,1,0,0,0
S05512,2025-05-19,CUST0086,Instagram,Mobile,0,0,0,0
S05513,2025-06-24,CUST0058,Google Ads,Mobile,1,1,1,1
S05514,2025-09-10,CUST0661,Organic,Mobile,1,1,1,0
S05515,2025-09-07,CUST0726,Organic,Mobile,1,0,0,0
S05516,2025-05-16,CUST0417,Organic,Mobile,0,0,0,0
S05517,2025-01-22,CUST0812,Google Ads,Mobile,1,1,1,1
S05518,2025-02-07,CUST0281,Google Ads,Desktop,1,0,0,0
S05519,2025-01-27,CUST0607,Instagram,Mobile,1,1,1,1
S05520,2025-10-09,CUST0208,Email,Mobile,1,0,0,0
S05521,2025-10-06,CUST0884,Google Ads,Mobile,0,0,0,0
S05522,2025-04-30,CUST0143,Google Ads,Mobile,1,1,0,0
S05523,2025-09-10,CUST0413,Instagram,Mobile,1,1,1,1
S05524,2025-12-25,CUST0595,Instagram,Mobile,0,0,0,0
S05525,2025-03-06,CUST0052,Direct,Mobile,1,1,1,1
S05526,2025-03-15,CUST0017,Google Ads,Mobile,1,0,0,0
S05527,2025-10-30,CUST0730,Instagram,Mobile,1,1,1,1
S05528,2025-11-13,CUST0740,Google Ads,Mobile,0,0,0,0
S05529,2025-06-23,CUST0804,Instagram,Mobile,1,1,1,1
S05530,2025-09-17,CUST0419,Organic,Desktop,1,1,1,1
S05531,2025-10-12,CUST0424,Instagram,Mobile,1,0,0,0
S05532,2025-03-14,CUST0919,Google Ads,Mobile,1,0,0,0
S05533,2025-03-20,CUST0201,Google Ads,Mobile,0,0,0,0
S05534,2025-02-13,CUST0418,Organic,Mobile,1,1,1,0
S05535,2025-08-21,CUST0442,Direct,Mobile,1,0,0,0
S05536,2025-01-03,CUST0502,Google Ads,Mobile,1,1,1,1
S05537,2025-03-20,CUST0082,Email,Desktop,1,1,1,1
S05538,2025-06-30,CUST0640,Instagram,Mobile,1,0,0,0
S05539,2025-05-19,CUST0080,Direct,Desktop,1,1,1,1
S05540,2025-10-30,CUST0189,Email,Desktop,1,0,0,0
S05541,2025-01-07,CUST0480,Google Ads,Mobile,1,1,1,1
S05542,2025-11-20,CUST0156,Direct,Desktop,0,0,0,0
S05543,2025-08-01,CUST0828,Email,Tablet,1,1,1,0
S05544,2025-01-01,CUST0160,Instagram,Mobile,1,1,1,0
S05545,2025-07-03,CUST0754,Direct,Mobile,1,0,0,0
S05546,2025-09-08,CUST0826,Instagram,Desktop,1,0,0,0
S05547,2025-08-03,CUST0594,Instagram,Desktop,0,0,0,0
S05548,2025-03-18,CUST0044,Direct,Mobile,1,1,0,0
S05549,2025-02-12,CUST0162,Email,Desktop,1,1,1,0
S05550,2025-06-06,CUST0733,Instagram,Desktop,1,1,1,0
S05551,2025-01-18,CUST0661,Instagram,Desktop,1,1,1,1
S05552,2025-12-09,CUST0636,Organic,Mobile,1,1,1,0
S05553,2025-08-08,CUST0510,Instagram,Desktop,1,1,1,1
S05554,2025-03-14,CUST0513,Organic,Desktop,1,1,1,1
S05555,2025-07-09,CUST0695,Organic,Mobile,1,0,0,0
S05556,2025-12-29,CUST0208,Email,Desktop,1,0,0,0
S05557,2025-09-19,CUST0945,Organic,Mobile,0,0,0,0
S05558,2025-05-24,CUST0097,Instagram,Mobile,1,1,1,1
S05559,2025-05-09,CUST0021,Instagram,Mobile,1,1,0,0
S05560,2025-10-05,CUST0355,Direct,Mobile,1,1,1,1
S05561,2025-10-29,CUST0951,Google Ads,Mobile,1,1,1,1
S05562,2025-07-09,CUST0505,Organic,Mobile,1,1,1,1
S05563,2025-05-31,CUST0923,Organic,Mobile,1,1,1,1
S05564,2025-11-03,CUST0404,Email,Tablet,1,0,0,0
S05565,2025-04-05,CUST0223,Organic,Mobile,1,0,0,0
S05566,2025-02-07,CUST0400,Direct,Mobile,0,0,0,0
S05567,2025-06-05,CUST0462,Google Ads,Tablet,1,1,1,1
S05568,2025-10-27,CUST0560,Instagram,Desktop,1,0,0,0
S05569,2025-12-13,CUST0032,Email,Desktop,1,1,1,1
S05570,2025-02-11,CUST0489,Organic,Mobile,1,0,0,0
S05571,2025-11-12,CUST0288,Instagram,Desktop,1,1,0,0
S05572,2025-05-06,CUST0437,Organic,Mobile,1,1,1,0
S05573,2025-11-09,CUST0380,Direct,Desktop,1,0,0,0
S05574,2025-03-18,CUST0437,Instagram,Mobile,1,0,0,0
S05575,2025-04-06,CUST0130,Email,Desktop,1,1,1,1
S05576,2025-09-20,CUST0441,Direct,Mobile,0,0,0,0
S05577,2025-11-03,CUST0493,Email,Desktop,1,0,0,0
S05578,2025-08-13,CUST0790,Instagram,Mobile,1,1,1,0
S05579,2025-04-21,CUST0997,Google Ads,Mobile,1,0,0,0
S05580,2025-08-26,CUST0245,Instagram,Desktop,1,1,1,1
S05581,2025-07-24,CUST0052,Google Ads,Desktop,1,0,0,0
S05582,2025-10-15,CUST0721,Instagram,Mobile,0,0,0,0
S05583,2025-09-20,CUST0864,Organic,Mobile,1,1,1,1
S05584,2025-03-17,CUST0230,Email,Mobile,0,0,0,0
S05585,2025-05-23,CUST0465,Google Ads,Mobile,1,1,1,0
S05586,2025-11-11,CUST0186,Organic,Mobile,1,1,1,1
S05587,2025-03-26,CUST0162,Direct,Desktop,1,1,1,1
S05588,2025-09-09,CUST0199,Direct,Mobile,1,1,1,0
S05589,2025-11-29,CUST0989,Google Ads,Desktop,1,0,0,0
S05590,2025-08-20,CUST0401,Direct,Mobile,1,0,0,0
S05591,2025-10-22,CUST0472,Direct,Mobile,1,1,0,0
S05592,2025-11-15,CUST0456,Direct,Desktop,1,1,1,1
S05593,2025-05-10,CUST0791,Organic,Mobile,1,0,0,0
S05594,2025-10-12,CUST0545,Instagram,Mobile,1,1,1,1
S05595,2025-11-13,CUST0413,Instagram,Mobile,1,1,1,1
S05596,2025-01-29,CUST0531,Direct,Mobile,1,0,0,0
S05597,2025-08-16,CUST0121,Direct,Mobile,1,0,0,0
S05598,2025-10-21,CUST0069,Email,Mobile,1,1,1,1
S05599,2025-01-07,CUST0293,Google Ads,Mobile,1,1,1,1
S05600,2025-01-30,CUST0727,Organic,Mobile,0,0,0,0
S05601,2025-08-03,CUST0635,Organic,Tablet,1,0,0,0
S05602,2025-04-25,CUST0410,Email,Mobile,1,1,1,1
S05603,2025-08-03,CUST0280,Direct,Desktop,0,0,0,0
S05604,2025-06-13,CUST0566,Instagram,Mobile,1,1,1,1
S05605,2025-06-19,CUST0533,Google Ads,Mobile,0,0,0,0
S05606,2025-08-09,CUST0609,Direct,Desktop,1,1,1,1
S05607,2025-09-17,CUST0858,Organic,Mobile,1,1,1,1
S05608,2025-07-31,CUST0650,Direct,Mobile,1,0,0,0
S05609,2025-09-18,CUST0554,Google Ads,Mobile,1,1,1,1
S05610,2025-10-29,CUST0925,Google Ads,Mobile,1,1,1,0
S05611,2025-11-27,CUST0953,Email,Desktop,1,1,1,1
S05612,2025-05-10,CUST0758,Instagram,Desktop,1,1,0,0
S05613,2025-04-15,CUST0419,Google Ads,Desktop,1,0,0,0
S05614,2025-02-23,CUST0028,Instagram,Mobile,0,0,0,0
S05615,2025-04-18,CUST0396,Organic,Mobile,0,0,0,0
S05616,2025-11-11,CUST0570,Google Ads,Tablet,1,0,0,0
S05617,2025-10-16,CUST0639,Instagram,Mobile,0,0,0,0
S05618,2025-09-12,CUST0428,Email,Mobile,1,1,1,1
S05619,2025-10-05,CUST0775,Google Ads,Desktop,1,1,0,0
S05620,2025-02-16,CUST0144,Email,Mobile,1,0,0,0
S05621,2025-05-14,CUST0980,Direct,Mobile,1,1,1,0
S05622,2025-01-24,CUST0093,Organic,Mobile,1,0,0,0
S05623,2025-04-27,CUST0035,Organic,Mobile,1,1,0,0
S05624,2025-08-27,CUST0604,Instagram,Mobile,1,0,0,0
S05625,2025-11-03,CUST0775,Email,Mobile,1,0,0,0
S05626,2025-02-10,CUST0470,Direct,Mobile,1,0,0,0
S05627,2025-09-07,CUST0526,Organic,Mobile,0,0,0,0
S05628,2025-11-19,CUST0315,Email,Desktop,1,1,1,1
S05629,2025-03-30,CUST0484,Organic,Desktop,1,1,1,1
S05630,2025-04-02,CUST0830,Google Ads,Desktop,1,1,1,1
S05631,2025-03-22,CUST0714,Instagram,Desktop,1,1,1,1
S05632,2025-05-10,CUST0376,Organic,Desktop,1,1,1,1
S05633,2025-04-01,CUST0834,Organic,Mobile,1,1,1,1
S05634,2025-04-10,CUST0790,Instagram,Mobile,1,1,1,1
S05635,2025-03-19,CUST0656,Direct,Mobile,1,1,1,0
S05636,2025-02-12,CUST0867,Organic,Tablet,1,1,1,1
S05637,2025-05-03,CUST0488,Instagram,Desktop,1,1,1,1
S05638,2025-10-15,CUST0496,Direct,Tablet,1,1,0,0
S05639,2025-01-23,CUST0971,Google Ads,Mobile,1,1,1,1
S05640,2025-05-24,CUST0376,Instagram,Desktop,1,0,0,0
S05641,2025-09-15,CUST0491,Google Ads,Desktop,1,1,1,1
S05642,2025-01-07,CUST0299,Instagram,Mobile,1,0,0,0
S05643,2025-10-04,CUST0353,Direct,Desktop,1,1,0,0
S05644,2025-07-05,CUST0354,Organic,Mobile,1,0,0,0
S05645,2025-04-05,CUST0884,Direct,Mobile,1,1,1,1
S05646,2025-01-25,CUST0481,Organic,Desktop,1,1,1,1
S05647,2025-10-18,CUST0979,Google Ads,Mobile,1,1,1,1
S05648,2025-08-15,CUST0404,Email,Desktop,1,1,0,0
S05649,2025-06-22,CUST0394,Google Ads,Mobile,1,1,1,0
S05650,2025-05-15,CUST0403,Instagram,Mobile,0,0,0,0
S05651,2025-10-15,CUST0757,Direct,Mobile,1,0,0,0
S05652,2025-11-05,CUST0491,Instagram,Desktop,1,1,1,1
S05653,2025-03-10,CUST0524,Instagram,Desktop,1,0,0,0
S05654,2025-10-08,CUST0394,Email,Mobile,0,0,0,0
S05655,2025-12-17,CUST0583,Organic,Desktop,1,0,0,0
S05656,2025-12-08,CUST0696,Organic,Mobile,1,1,1,1
S05657,2025-12-24,CUST0104,Instagram,Mobile,1,0,0,0
S05658,2025-11-29,CUST0011,Instagram,Desktop,1,1,0,0
S05659,2025-08-19,CUST0720,Organic,Desktop,1,1,1,1
S05660,2025-12-08,CUST0225,Direct,Mobile,0,0,0,0
S05661,2025-11-13,CUST0317,Google Ads,Mobile,1,0,0,0
S05662,2025-11-03,CUST0894,Direct,Desktop,1,1,0,0
S05663,2025-09-15,CUST0422,Direct,Mobile,1,0,0,0
S05664,2025-06-22,CUST0273,Organic,Desktop,1,1,1,0
S05665,2025-02-01,CUST0054,Organic,Mobile,1,0,0,0
S05666,2025-07-19,CUST0173,Organic,Desktop,1,1,0,0
S05667,2025-03-21,CUST0247,Direct,Mobile,1,1,1,1
S05668,2025-12-19,CUST0665,Google Ads,Mobile,1,1,0,0
S05669,2025-03-16,CUST0618,Organic,Mobile,1,0,0,0
S05670,2025-09-21,CUST0159,Direct,Mobile,1,0,0,0
S05671,2025-03-26,CUST0106,Email,Mobile,1,0,0,0
S05672,2025-08-05,CUST0705,Email,Mobile,0,0,0,0
S05673,2025-05-01,CUST0295,Instagram,Mobile,1,0,0,0
S05674,2025-01-20,CUST0276,Instagram,Mobile,1,1,1,0
S05675,2025-05-29,CUST0585,Email,Mobile,1,1,1,1
S05676,2025-01-07,CUST0043,Google Ads,Mobile,0,0,0,0
S05677,2025-03-27,CUST0884,Google Ads,Mobile,1,1,1,0
S05678,2025-05-27,CUST0194,Direct,Tablet,1,1,1,0
S05679,2025-11-12,CUST0641,Organic,Desktop,1,0,0,0
S05680,2025-07-06,CUST0311,Organic,Mobile,1,0,0,0
S05681,2025-11-21,CUST0620,Google Ads,Mobile,1,1,1,0
S05682,2025-10-28,CUST0103,Google Ads,Mobile,1,1,1,0
S05683,2025-11-14,CUST0947,Instagram,Desktop,1,0,0,0
S05684,2025-07-12,CUST0645,Direct,Desktop,0,0,0,0
S05685,2025-10-09,CUST0250,Google Ads,Mobile,1,0,0,0
S05686,2025-07-07,CUST0396,Google Ads,Mobile,1,1,0,0
S05687,2025-01-18,CUST0782,Instagram,Mobile,1,0,0,0
S05688,2025-11-11,CUST0956,Instagram,Mobile,1,1,1,1
S05689,2025-05-29,CUST0615,Direct,Mobile,1,1,1,1
S05690,2025-02-15,CUST0992,Google Ads,Mobile,0,0,0,0
S05691,2025-01-12,CUST0296,Direct,Mobile,1,1,1,1
S05692,2025-08-18,CUST0238,Instagram,Mobile,1,1,1,1
S05693,2025-04-23,CUST0620,Organic,Desktop,1,0,0,0
S05694,2025-06-09,CUST0649,Instagram,Mobile,1,0,0,0
S05695,2025-08-15,CUST0938,Instagram,Mobile,0,0,0,0
S05696,2025-07-02,CUST0810,Google Ads,Mobile,0,0,0,0
S05697,2025-02-24,CUST0289,Organic,Mobile,1,1,1,1
S05698,2025-09-23,CUST0537,Instagram,Desktop,1,1,1,1
S05699,2025-02-04,CUST0630,Organic,Mobile,1,0,0,0
S05700,2025-03-21,CUST0742,Google Ads,Mobile,0,0,0,0
S05701,2025-01-06,CUST0846,Direct,Mobile,1,0,0,0
S05702,2025-05-07,CUST0256,Instagram,Mobile,1,0,0,0
S05703,2025-03-09,CUST0521,Organic,Mobile,1,1,0,0
S05704,2025-07-09,CUST0119,Google Ads,Mobile,1,0,0,0
S05705,2025-09-01,CUST0119,Google Ads,Desktop,1,1,1,1
S05706,2025-01-09,CUST0091,Google Ads,Tablet,1,1,1,0
S05707,2025-06-06,CUST0172,Instagram,Desktop,1,0,0,0
S05708,2025-03-12,CUST0723,Direct,Mobile,1,1,1,1
S05709,2025-05-14,CUST0826,Direct,Mobile,1,1,1,0
S05710,2025-10-27,CUST0921,Email,Desktop,1,0,0,0
S05711,2025-11-16,CUST0116,Google Ads,Desktop,1,0,0,0
S05712,2025-09-06,CUST0800,Organic,Mobile,0,0,0,0
S05713,2025-11-19,CUST0534,Instagram,Mobile,1,1,1,1
S05714,2025-02-13,CUST0349,Instagram,Tablet,1,1,1,1
S05715,2025-04-26,CUST0567,Organic,Desktop,0,0,0,0
S05716,2025-08-16,CUST0476,Direct,Mobile,1,1,1,1
S05717,2025-02-26,CUST0445,Direct,Mobile,1,1,1,1
S05718,2025-09-01,CUST0108,Direct,Desktop,1,1,1,1
S05719,2025-02-26,CUST0953,Email,Desktop,1,1,1,1
S05720,2025-05-23,CUST0589,Email,Mobile,1,1,0,0
S05721,2025-07-11,CUST0573,Google Ads,Mobile,1,0,0,0
S05722,2025-01-07,CUST0122,Direct,Mobile,1,1,1,1
S05723,2025-10-02,CUST0604,Google Ads,Mobile,1,1,0,0
S05724,2025-05-14,CUST0835,Organic,Mobile,1,1,1,1
S05725,2025-02-08,CUST0222,Google Ads,Desktop,0,0,0,0
S05726,2025-07-12,CUST0459,Instagram,Mobile,1,1,1,1
S05727,2025-11-23,CUST0642,Google Ads,Desktop,1,1,1,1
S05728,2025-01-25,CUST0498,Instagram,Mobile,0,0,0,0
S05729,2025-04-12,CUST0370,Google Ads,Mobile,0,0,0,0
S05730,2025-05-31,CUST0953,Organic,Mobile,1,0,0,0
S05731,2025-08-05,CUST0760,Organic,Mobile,1,1,0,0
S05732,2025-08-18,CUST0121,Instagram,Desktop,1,1,0,0
S05733,2025-09-24,CUST0201,Instagram,Mobile,1,0,0,0
S05734,2025-06-11,CUST0161,Instagram,Mobile,1,1,1,0
S05735,2025-10-14,CUST0762,Direct,Mobile,1,1,0,0
S05736,2025-06-15,CUST0218,Direct,Tablet,1,0,0,0
S05737,2025-09-04,CUST0575,Organic,Desktop,1,0,0,0
S05738,2025-06-23,CUST0400,Organic,Desktop,1,1,1,1
S05739,2025-01-09,CUST0729,Email,Mobile,1,0,0,0
S05740,2025-10-03,CUST0385,Direct,Mobile,0,0,0,0
S05741,2025-02-28,CUST0853,Google Ads,Mobile,1,1,0,0
S05742,2025-03-26,CUST0064,Instagram,Desktop,1,0,0,0
S05743,2025-05-30,CUST0212,Instagram,Mobile,1,1,0,0
S05744,2025-11-17,CUST0632,Email,Desktop,1,1,1,1
S05745,2025-03-01,CUST0069,Google Ads,Mobile,0,0,0,0
S05746,2025-05-05,CUST0124,Organic,Desktop,1,0,0,0
S05747,2025-02-10,CUST0377,Google Ads,Mobile,1,0,0,0
S05748,2025-12-03,CUST0657,Instagram,Desktop,1,1,0,0
S05749,2025-06-22,CUST0296,Direct,Mobile,1,0,0,0
S05750,2025-09-17,CUST0358,Email,Mobile,1,1,1,0
S05751,2025-11-22,CUST0641,Email,Mobile,1,1,1,0
S05752,2025-06-22,CUST0525,Instagram,Mobile,1,1,1,1
S05753,2025-07-05,CUST0786,Organic,Tablet,1,1,0,0
S05754,2025-08-29,CUST0068,Direct,Mobile,1,0,0,0
S05755,2025-12-05,CUST0879,Instagram,Mobile,1,1,1,0
S05756,2025-04-04,CUST0270,Google Ads,Mobile,1,0,0,0
S05757,2025-03-04,CUST0133,Google Ads,Desktop,0,0,0,0
S05758,2025-08-09,CUST0062,Direct,Mobile,0,0,0,0
S05759,2025-01-08,CUST0161,Organic,Mobile,1,1,1,1
S05760,2025-08-01,CUST0026,Email,Tablet,1,1,1,1
S05761,2025-07-28,CUST0759,Google Ads,Desktop,1,1,1,1
S05762,2025-07-28,CUST0701,Organic,Desktop,1,1,1,0
S05763,2025-03-26,CUST0964,Direct,Desktop,1,1,1,1
S05764,2025-07-26,CUST0286,Direct,Mobile,0,0,0,0
S05765,2025-12-13,CUST0446,Organic,Mobile,0,0,0,0
S05766,2025-06-02,CUST0830,Email,Mobile,0,0,0,0
S05767,2025-06-10,CUST0849,Organic,Mobile,1,0,0,0
S05768,2025-04-26,CUST0732,Google Ads,Mobile,0,0,0,0
S05769,2025-12-28,CUST0838,Google Ads,Mobile,1,0,0,0
S05770,2025-09-08,CUST0953,Email,Mobile,1,1,1,0
S05771,2025-07-02,CUST0249,Organic,Mobile,0,0,0,0
S05772,2025-06-13,CUST0091,Google Ads,Desktop,1,0,0,0
S05773,2025-11-24,CUST0036,Organic,Mobile,1,0,0,0
S05774,2025-03-21,CUST0007,Email,Desktop,1,0,0,0
S05775,2025-01-07,CUST0506,Organic,Desktop,1,1,1,1
S05776,2025-11-21,CUST0321,Email,Mobile,1,0,0,0
S05777,2025-03-28,CUST0202,Direct,Mobile,1,1,1,1
S05778,2025-01-08,CUST0845,Instagram,Mobile,1,1,1,0
S05779,2025-02-05,CUST0553,Email,Mobile,1,1,1,0
S05780,2025-09-08,CUST0544,Instagram,Mobile,0,0,0,0
S05781,2025-04-10,CUST0654,Email,Desktop,1,1,1,0
S05782,2025-03-20,CUST0256,Email,Mobile,1,1,1,1
S05783,2025-10-13,CUST0161,Instagram,Mobile,1,1,1,1
S05784,2025-09-28,CUST0030,Organic,Mobile,1,1,1,1
S05785,2025-08-09,CUST0457,Direct,Mobile,1,1,1,1
S05786,2025-07-15,CUST0262,Direct,Desktop,1,1,1,1
S05787,2025-08-14,CUST0010,Email,Tablet,1,1,1,1
S05788,2025-03-28,CUST0715,Instagram,Desktop,0,0,0,0
S05789,2025-02-27,CUST0359,Google Ads,Desktop,1,1,1,1
S05790,2025-06-19,CUST0276,Google Ads,Mobile,1,0,0,0
S05791,2025-04-07,CUST0857,Organic,Mobile,1,1,1,0
S05792,2025-05-26,CUST0124,Direct,Mobile,1,1,1,0
S05793,2025-12-24,CUST0630,Organic,Desktop,1,0,0,0
S05794,2025-01-18,CUST0268,Email,Mobile,1,0,0,0
S05795,2025-07-03,CUST0278,Google Ads,Mobile,1,1,1,1
S05796,2025-05-23,CUST0076,Email,Desktop,1,1,0,0
S05797,2025-11-30,CUST0526,Instagram,Tablet,1,0,0,0
S05798,2025-03-03,CUST0618,Instagram,Desktop,1,1,1,1
S05799,2025-06-12,CUST0176,Google Ads,Mobile,0,0,0,0
S05800,2025-02-09,CUST0694,Organic,Mobile,1,1,1,1
S05801,2025-06-28,CUST0036,Direct,Mobile,0,0,0,0
S05802,2025-08-23,CUST0957,Direct,Tablet,1,0,0,0
S05803,2025-03-01,CUST0567,Instagram,Desktop,1,1,0,0
S05804,2025-08-16,CUST0270,Instagram,Mobile,1,1,1,1
S05805,2025-08-27,CUST0002,Google Ads,Mobile,1,1,0,0
S05806,2025-02-25,CUST0256,Email,Desktop,0,0,0,0
S05807,2025-08-22,CUST0514,Direct,Tablet,1,0,0,0
S05808,2025-03-25,CUST0573,Instagram,Mobile,1,1,1,0
S05809,2025-07-22,CUST0363,Email,Desktop,0,0,0,0
S05810,2025-02-10,CUST0107,Instagram,Mobile,0,0,0,0
S05811,2025-01-17,CUST0134,Email,Mobile,0,0,0,0
S05812,2025-04-15,CUST0409,Google Ads,Desktop,1,0,0,0
S05813,2025-01-25,CUST0451,Email,Desktop,1,0,0,0
S05814,2025-04-03,CUST0535,Instagram,Mobile,1,1,0,0
S05815,2025-08-03,CUST0585,Instagram,Mobile,1,0,0,0
S05816,2025-07-03,CUST0351,Google Ads,Tablet,0,0,0,0
S05817,2025-08-05,CUST0028,Direct,Desktop,0,0,0,0
S05818,2025-05-31,CUST0537,Email,Desktop,1,0,0,0
S05819,2025-09-15,CUST0867,Google Ads,Mobile,1,1,1,1
S05820,2025-10-28,CUST0065,Email,Mobile,1,1,1,1
S05821,2025-04-29,CUST0194,Email,Mobile,1,1,1,1
S05822,2025-05-14,CUST0207,Instagram,Desktop,1,0,0,0
S05823,2025-07-26,CUST0299,Instagram,Mobile,1,1,0,0
S05824,2025-09-20,CUST0040,Google Ads,Desktop,1,0,0,0
S05825,2025-11-18,CUST0464,Organic,Desktop,1,0,0,0
S05826,2025-07-09,CUST0023,Google Ads,Desktop,1,1,1,0
S05827,2025-06-07,CUST0689,Email,Mobile,1,0,0,0
S05828,2025-03-17,CUST0995,Organic,Mobile,1,0,0,0
S05829,2025-02-21,CUST0776,Organic,Mobile,1,1,1,1
S05830,2025-08-14,CUST0128,Direct,Mobile,1,1,0,0
S05831,2025-04-04,CUST0263,Direct,Desktop,0,0,0,0
S05832,2025-10-19,CUST0789,Instagram,Desktop,1,1,0,0
S05833,2025-10-18,CUST0035,Google Ads,Mobile,1,0,0,0
S05834,2025-11-18,CUST0487,Organic,Tablet,1,0,0,0
S05835,2025-06-27,CUST0101,Instagram,Mobile,1,1,1,1
S05836,2025-04-16,CUST0737,Email,Mobile,1,1,0,0
S05837,2025-03-17,CUST0741,Direct,Mobile,1,1,1,1
S05838,2025-01-04,CUST0611,Instagram,Tablet,1,0,0,0
S05839,2025-11-07,CUST0082,Instagram,Mobile,1,1,1,1
S05840,2025-07-06,CUST0317,Email,Mobile,1,1,1,1
S05841,2025-01-20,CUST0979,Email,Mobile,1,1,1,1
S05842,2025-10-02,CUST0330,Direct,Tablet,1,1,1,1
S05843,2025-05-16,CUST0196,Email,Desktop,1,1,1,1
S05844,2025-01-27,CUST0414,Instagram,Mobile,1,1,1,1
S05845,2025-05-16,CUST0877,Organic,Mobile,1,0,0,0
S05846,2025-01-18,CUST0509,Instagram,Desktop,0,0,0,0
S05847,2025-10-12,CUST0481,Instagram,Desktop,1,1,1,1
S05848,2025-10-29,CUST0068,Organic,Desktop,1,1,1,1
S05849,2025-05-18,CUST0393,Instagram,Desktop,0,0,0,0
S05850,2025-08-20,CUST0273,Instagram,Mobile,1,1,1,1
S05851,2025-12-06,CUST0299,Direct,Desktop,0,0,0,0
S05852,2025-09-14,CUST0871,Instagram,Tablet,1,1,1,1
S05853,2025-08-07,CUST0856,Direct,Desktop,1,1,1,1
S05854,2025-05-12,CUST0953,Instagram,Mobile,0,0,0,0
S05855,2025-12-23,CUST0871,Direct,Desktop,1,1,1,1
S05856,2025-09-13,CUST0141,Google Ads,Desktop,0,0,0,0
S05857,2025-04-06,CUST0185,Organic,Desktop,0,0,0,0
S05858,2025-10-01,CUST0666,Google Ads,Mobile,1,1,1,1
S05859,2025-11-30,CUST0189,Instagram,Mobile,1,1,1,1
S05860,2025-10-28,CUST0574,Instagram,Mobile,1,1,1,0
S05861,2025-01-15,CUST0019,Email,Desktop,1,0,0,0
S05862,2025-06-28,CUST0081,Google Ads,Mobile,1,0,0,0
S05863,2025-09-17,CUST0498,Direct,Mobile,1,1,1,1
S05864,2025-03-29,CUST0542,Direct,Mobile,1,0,0,0
S05865,2025-04-04,CUST0639,Email,Desktop,1,0,0,0
S05866,2025-11-29,CUST0218,Direct,Mobile,1,1,1,1
S05867,2025-01-28,CUST0525,Organic,Desktop,0,0,0,0
S05868,2025-07-04,CUST0689,Organic,Mobile,1,0,0,0
S05869,2025-03-16,CUST0338,Instagram,Desktop,0,0,0,0
S05870,2025-02-23,CUST0121,Instagram,Desktop,0,0,0,0
S05871,2025-11-17,CUST0469,Email,Desktop,1,0,0,0
S05872,2025-02-16,CUST0372,Direct,Mobile,1,1,1,1
S05873,2025-09-05,CUST0482,Instagram,Mobile,1,1,1,1
S05874,2025-08-22,CUST0179,Instagram,Mobile,1,1,1,0
S05875,2025-04-28,CUST0111,Organic,Mobile,1,1,1,1
S05876,2025-09-17,CUST0009,Instagram,Desktop,1,1,1,1
S05877,2025-08-18,CUST0222,Organic,Mobile,1,1,0,0
S05878,2025-10-17,CUST0797,Instagram,Mobile,1,0,0,0
S05879,2025-08-29,CUST0861,Instagram,Mobile,0,0,0,0
S05880,2025-11-28,CUST0622,Direct,Desktop,0,0,0,0
S05881,2025-07-01,CUST0979,Organic,Mobile,0,0,0,0
S05882,2025-11-13,CUST0648,Instagram,Mobile,0,0,0,0
S05883,2025-04-11,CUST0108,Direct,Mobile,0,0,0,0
S05884,2025-09-05,CUST0337,Email,Mobile,1,0,0,0
S05885,2025-12-15,CUST0204,Email,Mobile,1,0,0,0
S05886,2025-12-24,CUST0527,Direct,Mobile,1,1,1,0
S05887,2025-04-23,CUST0453,Instagram,Mobile,1,1,1,1
S05888,2025-08-09,CUST0674,Organic,Mobile,1,1,1,1
S05889,2025-12-05,CUST0948,Instagram,Desktop,1,1,1,1
S05890,2025-05-28,CUST0946,Email,Desktop,1,1,1,1
S05891,2025-10-23,CUST0195,Instagram,Mobile,1,1,1,1
S05892,2025-07-16,CUST0261,Instagram,Mobile,1,1,1,1
S05893,2025-03-10,CUST0866,Direct,Desktop,1,1,1,1
S05894,2025-10-15,CUST0009,Organic,Mobile,1,1,0,0
S05895,2025-01-24,CUST0216,Instagram,Desktop,1,1,1,1
S05896,2025-07-05,CUST0773,Google Ads,Mobile,0,0,0,0
S05897,2025-06-19,CUST0923,Instagram,Mobile,1,1,0,0
S05898,2025-10-18,CUST0113,Instagram,Mobile,1,0,0,0
